Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
EI,Emissions intensities,68,Bolivia (Plurinational State of),71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,3.8152,E,Estimated value
EI,Emissions intensities,68,Bolivia (Plurinational State of),71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,41.1559,E,Estimated value
EI,Emissions intensities,68,Bolivia (Plurinational State of),71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,8.3139,E,Estimated value
EI,Emissions intensities,68,Bolivia (Plurinational State of),71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.3767,E,Estimated value
EI,Emissions intensities,68,Bolivia (Plurinational State of),71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.0713,E,Estimated value
EI,Emissions intensities,68,Bolivia (Plurinational State of),71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,5.269,E,Estimated value
EI,Emissions intensities,70,Bosnia and Herzegovina,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1327,E,Estimated value
EI,Emissions intensities,70,Bosnia and Herzegovina,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,40.5397,E,Estimated value
EI,Emissions intensities,70,Bosnia and Herzegovina,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.1486,E,Estimated value
EI,Emissions intensities,70,Bosnia and Herzegovina,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,227.144,E,Estimated value
EI,Emissions intensities,70,Bosnia and Herzegovina,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,4.6476,E,Estimated value
EI,Emissions intensities,70,Bosnia and Herzegovina,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.2996,E,Estimated value
EI,Emissions intensities,70,Bosnia and Herzegovina,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.3036,E,Estimated value
EI,Emissions intensities,70,Bosnia and Herzegovina,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,17.0223,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,1.1256,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,18.6979,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.3051,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,62.6136,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,1.9813,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,35.0082,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.3728,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.1369,E,Estimated value
EI,Emissions intensities,72,Botswana,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,2.1962,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1559,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,0.5797,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,39.9558,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.0843,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,41.0922,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,4.6107,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,42.6348,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.3342,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.4125,E,Estimated value
EI,Emissions intensities,76,Brazil,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.7188,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,2.2893,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,0.5041,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,5.2857,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,53.2234,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,21112,"Meat of buffalo, fresh or chilled",2023,2023,kg CO2eq/kg,3.0253,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,2212,Raw milk of buffalo,2023,2023,kg CO2eq/kg,2.0222,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,27.4386,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,2.5613,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.7323,E,Estimated value
EI,Emissions intensities,96,Brunei Darussalam,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,7.8508,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2275,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,5.2433,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,50.2476,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,1.015,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,4.9224,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,1.9329,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,2212,Raw milk of buffalo,2023,2023,kg CO2eq/kg,1.8142,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,13.1894,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,4.8082,E,Estimated value
EI,Emissions intensities,100,Bulgaria,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,1.9326,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1246,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,3.1638,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,82.7969,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,13.6339,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,74.3264,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,4.1887,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,91.2473,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,3.8921,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,2293,Raw milk of camel,2023,2023,kg CO2eq/kg,14.8534,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.4791,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.2737,E,Estimated value
EI,Emissions intensities,854,Burkina Faso,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,2.2909,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1676,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.1185,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,87.4546,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,3.7504,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,201.0401,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,3.0042,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,228.5173,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,14.0926,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.0359,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.7758,E,Estimated value
EI,Emissions intensities,108,Burundi,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,32.0587,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,5.7242,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,39.6298,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,3.2818,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,27.2147,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,2.6456,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,48.3741,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,2.4247,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.8077,E,Estimated value
EI,Emissions intensities,132,Cabo Verde,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,7.2829,E,Estimated value
EI,Emissions intensities,116,Cambodia,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.0812,E,Estimated value
EI,Emissions intensities,116,Cambodia,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.3506,E,Estimated value
EI,Emissions intensities,116,Cambodia,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,88.5808,E,Estimated value
EI,Emissions intensities,116,Cambodia,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,15.7691,E,Estimated value
EI,Emissions intensities,116,Cambodia,71761,Emissions intensity,21112,"Meat of buffalo, fresh or chilled",2023,2023,kg CO2eq/kg,163.3415,E,Estimated value
EI,Emissions intensities,116,Cambodia,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.7418,E,Estimated value
EI,Emissions intensities,116,Cambodia,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.4235,E,Estimated value
EI,Emissions intensities,116,Cambodia,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,5.2157,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1248,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.0004,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,60.5079,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,3.1986,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,46.4793,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,2292,Raw milk of goats,2023,2023,kg CO2eq/kg,4.6626,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,33.7474,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,2291,Raw milk of sheep,2023,2023,kg CO2eq/kg,10.5893,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,1.1949,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.8327,E,Estimated value
EI,Emissions intensities,120,Cameroon,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,11.3615,E,Estimated value
EI,Emissions intensities,124,Canada,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.2538,E,Estimated value
EI,Emissions intensities,124,Canada,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,15.1861,E,Estimated value
EI,Emissions intensities,124,Canada,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,0.5426,E,Estimated value
EI,Emissions intensities,124,Canada,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,13.231,E,Estimated value
EI,Emissions intensities,124,Canada,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,0.3238,E,Estimated value
EI,Emissions intensities,124,Canada,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,0.4496,E,Estimated value
EI,Emissions intensities,124,Canada,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,2.3944,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1721,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,113,Rice,2023,2023,kg CO2eq/kg,1.547,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,21111.01,"Meat of cattle with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,55.6162,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,2211,Raw milk of cattle,2023,2023,kg CO2eq/kg,7.5877,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,21116,"Meat of goat, fresh or chilled",2023,2023,kg CO2eq/kg,66.5848,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,21115,"Meat of sheep, fresh or chilled",2023,2023,kg CO2eq/kg,37.6631,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,21121,"Meat of chickens, fresh or chilled",2023,2023,kg CO2eq/kg,4.0756,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,231,"Hen eggs in shell, fresh",2023,2023,kg CO2eq/kg,1.3927,E,Estimated value
EI,Emissions intensities,140,Central African Republic,71761,Emissions intensity,21113.01,"Meat of pig with the bone, fresh or chilled",2023,2023,kg CO2eq/kg,14.0089,E,Estimated value
EI,Emissions intensities,148,Chad,71761,Emissions intensity,F1718,Cereals excluding rice,2023,2023,kg CO2eq/kg,0.1257,E,Estimated value
